inventory_code,prodcat_code,last_cost,stock_ind,unnamed:_5
LOR8503COL9932,10,100,Yes,0.0
LOR8503COL9985,10,100,Yes,0.0
LOR8507COLU43,10,100,Yes,0.0
LOR8507COLWU42,10,100,Yes,0.0
LOR8507COLWU46,10,100,Yes,0.0
LOR8508COLU48,10,100,Yes,0.0
LOR8508COLU49,10,100,Yes,0.0
LOR8508COLW703,10,100,Yes,0.0
LOR8508COLWU42,10,100,Yes,0.0
LOR8508COLWU47,10,100,Yes,0.0
LOR8511COLZ77,10,153,Yes,0.0
LOR851MCOL568,10,133,Yes,0.0
LOR851MCOL581,10,133,Yes,0.0
LOR851MCOLK05,10,133,Yes,0.0
LOR8520COL700,10,0,Yes,0.0
LOR8521MCOL722,10,143,Yes,0.0
LOR8522MCOL722,10,166,Yes,0.0
LOR8523MCOL700,10,166,Yes,0.0
LOR8523MCOL722,10,166,Yes,0.0
LOR8527COL700X,10,143,Yes,0.0
LOR8528MCOL700,10,112,Yes,0.0
LOR852MCOLK05,10,153,Yes,0.0
LOR8531MCOL722,10,112,Yes,0.0
LOR8533MCOL954,10,100,Yes,0.0
LOR8533MCOL958,10,100,Yes,0.0
LOR8533MCOLV93,10,100,Yes,0.0
LOR8536COL700,10,112,Yes,0.0
LOR8536COL710,10,112,Yes,0.0
LOR8536COLV71,10,112,Yes,0.0
LOR8539COLV96,10,122,Yes,0.0
LOR853MCOL568,10,153,Yes,0.0
LOR8540(T32)/54,10,0,Yes,0.0
LOR8540(Z42)/54,10,0,Yes,0.0
LOR8540COLT15,10,133,Yes,0.0
LOR8548(700)/48,10,0,Yes,0.0
LOR8548(955)/48,10,0,Yes,0.0
LOR8549(700)/47,10,0,Yes,0.0
LOR8549(T65)/47,10,0,Yes,0.0
LOR854MCOLK05,10,153,Yes,0.0
LOR8551(700)/46,10,0,Yes,0.0
LOR8553(T66)/46,10,0,Yes,0.0
LOR8556(700)/46,10,0,Yes,0.0
LOR8556(T68)/46,19,0,Yes,0.0
LOR8557(T35)/48,10,0,Yes,0.0
LOR8558MCOL700,10,133,Yes,0.0
LOR8558MCOL722,10,133,Yes,0.0
LOR855COL700,10,0,Yes,0.0
LOR855COL703,10,0,Yes,0.0
LOR855COL722,10,0,Yes,0.0
LOR855COLH29,10,0,Yes,0.0
LOR855MCOL568,10,133,Yes,0.0
LOR8561COL703,10,143,Yes,0.0
LOR8561COLT98S,10,143,Yes,0.0
LOR8561COLV67S,10,143,Yes,0.0
LOR8561COLV90,10,143,Yes,0.0
LOR8569COLT69,10,112,Yes,0.0
LOR856COL581,10,0,Yes,0.0
LOR856COL703,10,0,Yes,0.0
LOR856MCOL722,10,153,Yes,0.0
LOR856MCOLH29,10,166,Yes,0.0
LOR8570COLT17,10,133,Yes,0.0
LOR8570COLU28,10,133,Yes,0.0
LOR8570COLV87,10,133,Yes,0.0
LOR8570COLW74,10,133,Yes,0.0
LOR8573COL700,10,133,Yes,0.0
LOR8574COL703,10,133,Yes,0.0
LOR8575COL239Y,10,133,Yes,0.0
LOR8575COL700,10,133,Yes,0.0
LOR8575MCOLZ39,10,133,Yes,0.0
LOR8576COL700,10,143,Yes,0.0
LOR8576COLT88,10,143,Yes,0.0
LOR8577MCOL700,10,143,Yes,0.0
LOR8577MCOL705,10,143,Yes,0.0
LOR8577MCOLT88,10,143,Yes,0.0
LOR8577MCOLZ29,10,143,Yes,0.0
LOR8578COLZ42,10,122,Yes,0.0
LOR8579COLV38,10,122,Yes,0.0
LOR8579MCOLU28,10,122,Yes,0.0
LOR859MCOLQ14,10,166,Yes,0.0
LOR860MCOL568,10,166,Yes,0.0
LOR860MCOLQ14,10,166,Yes,0.0
LOR8617M(700)49,10,0,Yes,0.0
LOR8617M(D64)49,10,0,Yes,0.0
LOR8617M(V64S),10,0,Yes,0.0
LOR8626(D93)49,10,0,Yes,0.0
LOR8626(G51)49,10,0,Yes,0.0
LOR8626(U28)49,10,0,Yes,0.0
LOR862MCOL401,10,166,Yes,0.0
LOR862MCOLK04,10,166,Yes,0.0
LOR862MCOLQ14,10,166,Yes,0.0
LOR864(568)/48,7,0,Yes,0.0
LOR864(K05)/50,10,0,Yes,0.0
LOR864A(568)48,10,0,Yes,0.0
LOR865(568)/48,10,0,Yes,0.0
LOR865(K05)/48,10,0,Yes,0.0
LOR866(568)/47,10,0,Yes,0.0
LOR866(K05)/47,10,0,Yes,0.0
LOR867(530)/45,10,0,Yes,0.0
LOR867(568)/45,10,0,Yes,0.0
LOR867(K05)/45,10,0,Yes,0.0
LOR867(Q52)/45,10,0,Yes,0.0
LOR868(530)/45,10,0,Yes,0.0
LOR868(568)/45,10,0,Yes,0.0
LOR868(K05)/45,10,0,Yes,0.0
LOR868(R33)/45,10,0,Yes,0.0
LOR871(530)/48,10,0,Yes,0.0
LOR871(568)/48,10,0,Yes,0.0
LOR871(K05)/48,10,0,Yes,0.0
LOR872(568)/47,10,0,Yes,0.0
LOR872(K05)/47,10,0,Yes,0.0
LOR872(Q52)/47,10,0,Yes,0.0
LOR872(R33)/47,10,0,Yes,0.0
LOR872ACOLK05/4,10,0,Yes,0.0
LOR874(530)/47,10,0,Yes,0.0
LOR874(K05)/47,10,0,Yes,0.0
LOR874(R33)/47,10,0,Yes,0.0
LOR875(568)/46,10,0,Yes,0.0
LOR875(K05)/46,10,0,Yes,0.0
LOR876(531)/48,10,0,Yes,0.0
LOR876(568)/48,10,0,Yes,0.0
LOR876(K05)/48,10,0,Yes,0.0
LOR877(568)/50,10,0,Yes,0.0
LOR877(K05)/50,10,0,Yes,0.0
LOR878M(R30)/49,10,0,Yes,0.0
LOR880(K01)/50,10,0,Yes,0.0
LOR884COL530,10,132,Yes,0.0
LOR884COL531,10,152,Yes,0.0
LOR884COLR72,10,153,Yes,0.0
LOR885COL530,10,152,Yes,0.0
LOR885COL531,10,152,Yes,0.0
LOR885COLR72,10,153,Yes,0.0
LOR888COL531,10,143,Yes,0.0
LOR888COL627,10,143,Yes,0.0
LOR888COLK01,10,143,Yes,0.0
LOR890COL531,10,143,Yes,0.0
LOR890COLK01,10,143,Yes,0.0
LOR891COL568,10,143,Yes,0.0
LOR891COL627,10,143,Yes,0.0
LOR894COLK56,10,166,Yes,0.0
LOR894COLS08,10,166,Yes,0.0
LOR894COLS11,10,166,Yes,0.0
LOR895COLK56,10,166,Yes,0.0
LOR895COLS08,10,166,Yes,0.0
LOR895COLS09,10,166,Yes,0.0
LOR896COLK56,10,166,Yes,0.0
LOR896COLS09,10,166,Yes,0.0
LOR896COLS10,10,166,Yes,0.0
LOR896COLS11,10,166,Yes,0.0
LOR897COL531,10,143,Yes,0.0
LOR897COLK21,10,133,Yes,0.0
LOR898COL531,10,143,Yes,0.0
LOR898COLK21,10,143,Yes,0.0
LOR898COLR79,10,133,Yes,0.0
LOR899COL531,10,143,Yes,0.0
LOR899COLK21,10,131,Yes,0.0
LOR899COLR79,10,143,Yes,0.0
LOR932M(300)47,10,0,Yes,0.0
LOR932M(568)47,10,0,Yes,0.0
LOR933M(568)47,10,0,Yes,0.0
LOR934COLK05/49,10,0,Yes,0.0
LOR934M(K05)49,10,0,Yes,0.0
LOR935COLK05/49,10,0,Yes,0.0
LOR935M(300)49,10,0,Yes,0.0
LOR935M(K05)49,10,0,Yes,0.0
LOR935M(K95)49,10,0,Yes,0.0
LOR936M(503)47,10,0,Yes,0.0
LOR936M(531)47,10,0,Yes,0.0
LOR936M(581)47,10,0,Yes,0.0
LOR936M(L25)47,10,0,Yes,0.0
LOR937M(503)47,10,0,Yes,0.0
LOR937M(531)47,10,0,Yes,0.0
LOR937M(L25)47,10,0,Yes,0.0
LOR938M(503)49,10,0,Yes,0.0
LOR938M(531)49,10,0,Yes,0.0
LOR938M(L25)49,10,0,Yes,0.0
LOR940M(568)50,10,0,Yes,0.0
LOR940M(R10)50,10,0,Yes,0.0
LOR941M(L24)50,10,0,Yes,0.0
LOR941M(R33)50,10,0,Yes,0.0
LORHK1302/DAMB,10,0,Yes,0.0
LORHK1302S/ABRN,10,0,Yes,0.0
LORHK3546/GLD,10,0,Yes,0.0
LORHK3826/C545,10,0,Yes,0.0
LORM705/50,10,101,Yes,0.0
LORM706/48,10,101,Yes,0.0
LORM802/48,10,97,Yes,0.0
LORM803/50,10,97,Yes,0.0
LORR1454,10,259,Yes,0.0
LORRHA12757,10,215,Yes,0.0
LORRMIN71842T,10,239,Yes,0.0
LORRMIN729B,10,239,Yes,0.0
LORRMIN729T,10,239,Yes,0.0
LORRMM2/C256,10,0,Yes,0.0
LORRMM2/C58,10,0,Yes,0.0
LORRSIG660/BG,10,0,Yes,0.0
LORRSIG660/BGE,10,0,Yes,0.0
LORRSIG687B54,10,229,Yes,0.0
LORRSIG687BRN,10,229,Yes,0.0
LORRSIG696/48,10,219,Yes,0.0
LORRSIG696/BLK,10,0,Yes,0.0
LORRSM817/LIL,10,0,Yes,0.0
LORRSM820/AQ,10,0,Yes,0.0
LORRSM829/BRN,10,0,Yes,0.0
LORRTOP1122,10,0,Yes,0.0
LORRTOP1159/GUN,10,0,Yes,0.0
LORRTOP1187/BRZ,10,0,Yes,0.0
LORRTOP1187/GLD,10,0,Yes,0.0
LORRTOP1411,10,0,Yes,0.0
LORRTOP1428,10,0,Yes,0.0
LORRUM101/C154,10,0,Yes,0.0
M103SILVER,18,0,Yes,0.0
M1KIRA/N,18,100,Yes,0.0
M705/50,18,101,Yes,0.0
M706/48,18,101,Yes,0.0
M802/48,18,97,Yes,0.0
M803/50,18,97,Yes,0.0
M806/48,18,97,Yes,0.0
MBLAT/NY,18,134,Yes,0.0
MBLATNYB,18,134,Yes,0.0
MBLATNYT,18,134,Yes,0.0
MDORON,18,146,Yes,0.0
MENIO,21,40,Yes,0.0
MENYA/NY,18,134,Yes,0.0
MINGE,18,134,Yes,0.0
MINGE/NY,18,134,Yes,0.0
MISCELLANEOUS,16,0,Yes,0.0
MJAMES50,18,84,Yes,0.0
MJASON,18,89,Yes,0.0
MJULI/NY,18,125,Yes,0.0
MKLAS/NY,18,134,Yes,0.0
MKLAS/NYG,18,134,Yes,0.0
MKLAS/NYT,18,134,Yes,0.0
MLIMOR,18,176,Yes,0.0
MLIOR/NY,18,156,Yes,0.0
MLIORC,18,146,Yes,0.0
MLOUIS,18,98,Yes,0.0
MROLF/NY,18,134,Yes,0.0
MSALLY/52,18,96,Yes,0.0
MSP,11,0,No,0.0
MSTEF,18,122,Yes,0.0
MSTEFG,18,122,Yes,0.0
MTAL/NY,18,176,Yes,0.0
MVIP,21,60,Yes,0.0
MZAD,18,122,Yes,0.0
MZADB,18,122,Yes,0.0
MZADBL,18,122,Yes,0.0
N/C REPAIR,11,0,Yes,0.0
NP,17,0,Yes,0.0
P10BRUSHEDSP,16,0,Yes,0.0
P11FILOFAX,16,0,Yes,0.0
P12FCAP,16,0,Yes,0.0
P13NOTEPAD,16,0,Yes,0.0
P14BEENIES,16,0,Yes,0.0
P15SOCCERBALLS,16,0,Yes,0.0
P16TSHIRT(W)COU,16,0,Yes,0.0
P17TSHIRT2488,16,0,Yes,0.0
P18TSHIRTLOGO-W,16,19,Yes,0.0
P19SLA,16,22,Yes,0.0
P1BLBAG,16,0,Yes,0.0
P202IN1BAG,16,0,Yes,0.0
P21NECK,16,30,Yes,0.0
P22TOIL/B,16,0,Yes,0.0
P23BUDD/CLP,16,10,Yes,0.0
P2LPURSE,16,0,Yes,0.0
P3MWALLET,16,0,Yes,0.0
P4SLINGBAG,16,0,Yes,0.0
P5MOONBAG,16,0,Yes,0.0
P6TOWEL,16,0,Yes,0.0
P7MM,16,8,Yes,0.0
P8BRUSHEDBL,16,16,Yes,0.0
P9BRUSHEDNAT,16,0,Yes,0.0
PACK,15,0,Yes,0.0
PARTSL,6,0,Yes,0.0
PARTSNB,6,0,Yes,0.0
POS1,25,0,No,0.0
POS1A,25,0,No,0.0
POS1B,25,0,No,0.0
POS1C,25,0,No,0.0
POS1D,25,0,No,0.0
POS1E,25,0,No,0.0
POS1F,25,0,No,0.0
POS1N,25,0,No,0.0
POS2,25,0,No,0.0
POS2A,25,0,No,0.0
POS2B,25,0,No,0.0
POS2C,25,0,No,0.0
POS2D,25,0,No,0.0
POS2E,25,0,No,0.0
POS2F,25,0,No,0.0
POS2G,25,0,No,0.0
POS2H,25,0,No,0.0
POS2N,25,0,No,0.0
POS3,25,0,No,0.0
POS3A,25,0,No,0.0
POS3B,25,0,No,0.0
POS3C,25,0,No,0.0
POS3D,25,0,No,0.0
POS3E,25,0,No,0.0
POS3F,25,0,No,0.0
POS3G,25,0,No,0.0
POS3N,25,0,No,0.0
POS4,25,0,No,0.0
POS4A,25,0,No,0.0
POS4B,25,0,No,0.0
POS4C,25,0,No,0.0
POS4D,25,0,No,0.0
POS4E,25,0,No,0.0
POS4F,25,0,No,0.0
POS4G,25,0,No,0.0
POS4N,25,0,No,0.0
POS5,25,0,No,0.0
POS5A,25,0,No,0.0
POS5B,25,0,No,0.0
POS5C,25,0,No,0.0
POS5D,25,0,No,0.0
POS5E,25,0,No,0.0
POS5F,25,0,No,0.0
POS5P,25,0,No,0.0
POS6,25,0,No,0.0
POS6A,25,0,No,0.0
POS6B,25,0,No,0.0
POSEDG,25,0,No,0.0
POSGMR,25,0,No,0.0
POSGMR2,25,0,No,0.0
POST1C,25,0,No,0.0
POSTAND,25,0,No,0.0
PU009,16,0,Yes,0.0
PUCT701VO1,16,26,Yes,0.0
PUCT702V01,16,26,Yes,0.0
PUCV701V02,16,0,Yes,0.0
PUCV701V03,16,0,Yes,0.0
PUCV701V04,16,0,Yes,0.0
PUCV701V05,16,0,Yes,0.0
PUCV701V06,16,0,Yes,0.0
PUCV701VO1,16,0,Yes,0.0
PUCV702V01,16,0,Yes,0.0
PUCV702V02,16,26,Yes,0.0
PUCV702V06,16,0,Yes,0.0
PUCV702V07,16,0,Yes,0.0
PUCV706S02,16,0,Yes,0.0
PUCV706S03,16,0,Yes,0.0
PUCV706S04,16,0,Yes,0.0
PUCV706S05,16,0,Yes,0.0
PUCV706S06,16,0,Yes,0.0
PUCV706S07,16,0,Yes,0.0
PUCV706S08,16,0,Yes,0.0
PUOO700V01,16,13,Yes,0.0
PUOO801S06,16,581,Yes,0.0
PUOO802S04,16,581,Yes,0.0
PUP0706S04,16,0,Yes,0.0
PUPO701V01,16,0,Yes,0.0
PUPO701V02,16,0,Yes,0.0
PUPO702V01,16,0,Yes,0.0
PUPO702V02,16,0,Yes,0.0
PUPS700N02,16,542,Yes,0.0
PUSC606SO/1,15,0,Yes,0.0
R1.0,17,11,Yes,0.0
R1.2,17,11,Yes,0.0
R1.5,17,11,Yes,0.0
R1.7,17,11,Yes,0.0
R12,17,36,Yes,0.0
R1454,17,259,Yes,0.0
R1456,17,259,Yes,0.0
R1457,17,259,Yes,0.0
R1458,17,259,Yes,0.0
R2.0,17,11,Yes,0.0
R2.2,17,11,Yes,0.0
R2.5,17,11,Yes,0.0
R2.7,17,11,Yes,0.0
R3,17,40,Yes,0.0
R3.0,17,11,Yes,0.0
R3.2,17,11,Yes,0.0
R3.5,17,11,Yes,0.0
R3.7,17,11,Yes,0.0
R4.0,17,11,Yes,0.0
R51,17,41,Yes,0.0
R51-C1,17,41,Yes,0.0
RALB1462BLUES45,17,0,Yes,0.0
RALB1462BLUES47,17,0,Yes,0.0
RALB1462LIL47,17,0,Yes,0.0
RALB864500,17,0,Yes,0.0
RALESTOR46,17,0,Yes,0.0
RAS1611,17,139,Yes,0.0
RATL,17,89,Yes,0.0
RATL590,17,0,Yes,0.0
RATL761,17,209,Yes,0.0
RATL761529,17,209,Yes,0.0
RATL761790,17,209,Yes,0.0
RATL761808,17,209,Yes,0.0
RATL761-810,17,209,Yes,0.0
RATL763,17,209,Yes,0.0
RATL763554,17,209,Yes,0.0
RATL763-554,17,89,Yes,0.0
RATL763590,17,0,Yes,0.0
RATL763-790,17,0,Yes,0.0
RATL76380851,17,209,Yes,0.0
RATLC,17,209,Yes,0.0
RATLI,17,209,Yes,0.0
RATLN,17,89,Yes,0.0
RBEI75678856,17,209,Yes,0.0
RBER756-54,17,209,Yes,0.0
RBER756-564,17,89,Yes,0.0
RBER756-564-5,17,209,Yes,0.0
RBER756-788,17,89,Yes,0.0
RBET,17,104,Yes,0.0
RBRADBR47,17,19,Yes,0.0
RBRADBR49,17,0,Yes,0.0
RBRADBR51,17,19,Yes,0.0
RBRADGREY47,17,19,Yes,0.0
RCAREN/BRN,17,129,Yes,0.0
RCENTASS,17,0,Yes,0.0
RCHA,17,12,Yes,0.0
RCHAIND,17,13,Yes,0.0
RCHAINS,17,11,Yes,0.0
RCIT139801,17,99,Yes,0.0
RCIT139-801,17,79,Yes,0.0
RCIT139804,17,99,Yes,0.0
RCIT139-804,17,79,Yes,0.0
RCIT173,17,99,Yes,0.0
RCIT173/901/54,17,99,Yes,0.0
RCIT173/901/56,17,99,Yes,0.0
RCIT428,17,48,Yes,0.0
RCIT428GOLD,17,0,Yes,0.0
RCIT428T,17,109,Yes,0.0
RCIT428TOR50,17,109,Yes,0.0
RCIT440GLD56,17,109,Yes,0.0
RCIT440SIL56,17,109,Yes,0.0
RCIT442GLD58,17,109,Yes,0.0
RCIT479GLD,17,109,Yes,0.0
RCIT479GLD54,17,109,Yes,0.0
RCIT481-GLD,17,63,Yes,0.0
RCIT481GLD49,17,159,Yes,0.0
RCIT483GLD,17,109,Yes,0.0
RCIT483GLD56,17,109,Yes,0.0
RCIT49154,17,0,Yes,0.0
RCIT49154G,17,0,Yes,0.0
RCIT49156,17,0,Yes,0.0
RCIT491GLDSIL54,17,129,Yes,0.0
RCIT491GLDSIL56,17,129,Yes,0.0
RCIT491GUNGLD54,17,129,Yes,0.0
RCIT491GUNGLD56,17,129,Yes,0.0
RCIT883BLK,17,129,Yes,0.0
RCIT883TOR,17,129,Yes,0.0
RCIT91554,17,129,Yes,0.0
RCIT915BRN,17,129,Yes,0.0
RCIT92254,17,79,Yes,0.0
RCIT92256,17,79,Yes,0.0
RCIT926TOR,17,129,Yes,0.0
RCIT931,17,42,Yes,0.0
RCIT93157,17,129,Yes,0.0
RCIT931-GRY,17,129,Yes,0.0
RCIT931-TOR,17,129,Yes,0.0
RCIT931-TORT,17,42,Yes,0.0
RCIT934BLU52,17,129,Yes,0.0
RCIT937-TOR,17,89,Yes,0.0
RCIT94154,17,129,Yes,0.0
RCIT94156,17,129,Yes,0.0
RCIT941GLD56,17,0,Yes,0.0
RCIT941TOR56,17,0,Yes,0.0
RCIT942VIO,17,99,Yes,0.0
RCIT94448,17,139,Yes,0.0
RCIT944G,17,139,Yes,0.0
RCIT94550,17,139,Yes,0.0
RCIT945TOR,17,139,Yes,0.0
RCIT947-AGN,17,42,Yes,0.0
RCIT947AGUN,17,149,Yes,0.0
RCIT947-TOR,17,99,Yes,0.0
RCOLGLD-50,17,99,Yes,0.0
RCONF,17,0,Yes,0.0
RCOR,17,139,Yes,0.0
RCORF,17,58,Yes,0.0
RCS,17,0,Yes,0.0
RD,17,204,Yes,0.0
RDA-B,17,14,Yes,0.0
RDA-G,17,14,Yes,0.0
RDAN-B,17,14,Yes,0.0
RDAN-G,17,14,Yes,0.0
RDANN-B,17,4,Yes,0.0
RELCE,17,150,Yes,0.0
REPAIRS,11,0,No,0.0
RF125BLK52,17,79,Yes,0.0
RF199TOR56,17,99,Yes,0.0
RF307C2-48,17,89,Yes,0.0
RF504C1-53,17,0,Yes,0.0
RF504C2-53,17,89,Yes,0.0
RFID50GLD,17,0,Yes,0.0
RFORTEC150,17,149,Yes,0.0
RFORTEC350,17,149,Yes,0.0
RGENBLK47,17,169,Yes,0.0
RGENTOR47,17,169,Yes,0.0
RGENWOOD47,17,169,Yes,0.0
RGIV,17,129,Yes,0.0
RGIV239,17,129,Yes,0.0
RGIV239BRN57,17,0,Yes,0.0
RGIV239GLD55,17,129,Yes,0.0
RGIV239GLD57,17,129,Yes,0.0
RGIV239TOR55,17,0,Yes,0.0
RGIV239TOR57,17,0,Yes,0.0
RGIV503TOR,17,209,Yes,0.0
RGIV519/54M,17,209,Yes,0.0
RGIV519/HAV,17,0,Yes,0.0
RGIV51952,17,209,Yes,0.0
RGIV51952M,17,209,Yes,0.0
RGIV51954,17,209,Yes,0.0
RGIV53,17,81,Yes,0.0
RGIV53048,17,0,Yes,0.0
RGIV530ROSE48,17,129,Yes,0.0
RGIV531,17,129,Yes,0.0
RGIV531/LIL,17,179,Yes,0.0
RGIV533,17,81,Yes,0.0
RGIV533/LIL,17,129,Yes,0.0
RGIV53548,17,199,Yes,0.0
RGIV535TAU48,17,0,Yes,0.0
RGIVE,17,46,Yes,0.0
RGIVEN,17,46,Yes,0.0
RH,2,174,Yes,0.0
RHA120,17,129,Yes,0.0
RHA12054,17,139,Yes,0.0
RHA12054G,17,139,Yes,0.0
RHA120-B,17,63,Yes,0.0
RHA120BR56,17,129,Yes,0.0
RHA120-G,17,63,Yes,0.0
RHA120GR54,17,0,Yes,0.0
RHA120GR56,17,0,Yes,0.0
RHA120NBR,17,63,Yes,0.0
RHA126/56/BRNF,17,199,Yes,0.0
RHA126/56/GRYF,17,199,Yes,0.0
RHA126/58/BRNF,17,199,Yes,0.0
RHA126/58/GRYF,17,199,Yes,0.0
RHA12755,17,215,Yes,0.0
RHA12757,17,215,Yes,0.0
RHA127T,17,215,Yes,0.0
RHA127TAU,17,215,Yes,0.0
RHA12854,17,199,Yes,0.0
RHA12854P,17,199,Yes,0.0
RHA12856,17,199,Yes,0.0
RHA12856P,17,199,Yes,0.0
RHA128PEW,17,0,Yes,0.0
RHA128PEW56,17,0,Yes,0.0
RITL024/56,17,149,Yes,0.0
RITL024TOR-58,17,149,Yes,0.0
RITL027TOR,17,139,Yes,0.0
RITLM004LIL54,17,119,Yes,0.0
RJAMTOR53,17,199,Yes,0.0
RJOR3250,17,149,Yes,0.0
RJOR3250C,17,149,Yes,0.0
RJOR3250G,17,149,Yes,0.0
RJOR3250S,17,149,Yes,0.0
RKEYSBLK,17,12,Yes,0.0
RKM1010,17,40,Yes,0.0
RKM1010-N46,17,99,Yes,0.0
RKM1010-N48,17,99,Yes,0.0
RKM1010-T46,17,99,Yes,0.0
RKM1010-T48,17,99,Yes,0.0
RKM1902-B45,17,63,Yes,0.0
RKM1902-B47,17,63,Yes,0.0
RKM1902-T46,17,63,Yes,0.0
RKM1962,17,149,Yes,0.0
RKM1964,17,44,Yes,0.0
RKM1964-ASS,17,44,Yes,0.0
RKM1975/40/DBLU,17,0,Yes,0.0
RKM1975/40/MUL,17,159,Yes,0.0
RKM1975/40/VIO,17,159,Yes,0.0
RKM1975/42/DBLU,17,159,Yes,0.0
RKM1975/42/MUL,17,159,Yes,0.0
RKM1975/42/VIO,17,159,Yes,0.0
RKMAC,17,295,Yes,0.0
RKMAC/43/BUR,17,295,Yes,0.0
RKSAU/48/ROSE,17,295,Yes,0.0
RKTRO/46/GLD,17,295,Yes,0.0
RKTRO/46/ROSE,17,295,Yes,0.0
RLAS753-120,17,59,Yes,0.0
RLCKBRS,17,2,Yes,0.0
RLCKC,17,1,Yes,0.0
RLIBTOR51,17,139,Yes,0.0
RLOL,17,186,Yes,0.0
RLOLA,17,186,Yes,0.0
RLOT222C1-50,17,0,Yes,0.0
RLOT222C350,17,0,Yes,0.0
RLUPI48PINKBLUE,17,149,Yes,0.0
RLUPI48TOR,17,89,Yes,0.0
RLUPI50PINKBLUE,17,149,Yes,0.0
RLUPI50TOR,17,89,Yes,0.0
RLYTELIL48,17,0,Yes,0.0
RLYTETOR-48,17,0,Yes,0.0
RLYTETOR-50,17,0,Yes,0.0
RLZ31C154,17,0,Yes,0.0
RLZ31C1-56,17,0,Yes,0.0
RLZ31C254,17,0,Yes,0.0
RLZ31C2-56,17,0,Yes,0.0
RLZ92C1,17,0,Yes,0.0
RMICH11-52,17,129,Yes,0.0
RMICH15-52,17,129,Yes,0.0
RMICH50-20,17,0,Yes,0.0
RMIN70148,17,0,Yes,0.0
RMIN70150,17,0,Yes,0.0
RMIN70248,17,0,Yes,0.0
RMIN70248GLD,17,0,Yes,0.0
RMIN70343,17,0,Yes,0.0
RMIN70343G,17,0,Yes,0.0
RMIN70446,17,175,Yes,0.0
RMIN70446S,17,175,Yes,0.0
RMIN70544,17,175,Yes,0.0
RMIN70544B,17,175,Yes,0.0
RMIN705BRZ,17,0,Yes,0.0
RMIN705BURG,17,175,Yes,0.0
RMIN706/47ABRZ,17,0,Yes,0.0
RMIN70647,17,0,Yes,0.0
RMIN70746,17,175,Yes,0.0
RMIN70746G,17,175,Yes,0.0
RMIN708,17,0,Yes,0.0
RMIN70848G,17,175,Yes,0.0
RMIN708BRZ48,17,175,Yes,0.0
RMIN70948T,17,0,Yes,0.0
RMIN70950,17,0,Yes,0.0
RMIN71049,17,0,Yes,0.0
RMIN71049G,17,0,Yes,0.0
RMIN71144,17,175,Yes,0.0
RMIN71146,17,0,Yes,0.0
RMIN711BRZ,17,175,Yes,0.0
RMIN71246,17,239,Yes,0.0
RMIN71246G,17,239,Yes,0.0
RMIN71346,17,0,Yes,0.0
RMIN71346A,17,0,Yes,0.0
RMIN71346BLK,17,175,Yes,0.0
RMIN71444,17,175,Yes,0.0
RMIN71444G,17,175,Yes,0.0
RMIN715,17,175,Yes,0.0
RMIN71548,17,175,Yes,0.0
RMIN71650,17,175,Yes,0.0
RMIN71650B,17,175,Yes,0.0
RMIN716BRN50,17,0,Yes,0.0
RMIN716GLD50,17,0,Yes,0.0
RMIN717/48,17,239,Yes,0.0
RMIN717/48/B,17,239,Yes,0.0
RMIN71842,17,0,Yes,0.0
RMIN71842T,17,239,Yes,0.0
RMIN71943,17,239,Yes,0.0
RMIN71943G,17,239,Yes,0.0
RMIN72049G,17,0,Yes,0.0
RMIN72049R,17,0,Yes,0.0
RMIN722/46,17,239,Yes,0.0
RMIN722/46/P,17,239,Yes,0.0
RMIN722T,17,0,Yes,0.0
RMIN723/49,17,239,Yes,0.0
RMIN723/49/BLK,17,239,Yes,0.0
RMIN724/48,17,239,Yes,0.0
RMIN724/48/BRN,17,239,Yes,0.0
RMIN726/47,17,239,Yes,0.0
RMIN726/47/BRZ,17,239,Yes,0.0
RMIN729B,17,239,Yes,0.0
RMIN729T,17,239,Yes,0.0
RMIN730G,17,239,Yes,0.0
RMIN730L,17,239,Yes,0.0
RMIN731B,17,239,Yes,0.0
RMIN731L,17,239,Yes,0.0
RMINA,17,14,Yes,0.0
RMINA-B,17,14,Yes,0.0
RMINAP,17,14,Yes,0.0
RMINA-P,17,14,Yes,0.0
RMM2,17,39,Yes,0.0
RMM2-C,17,89,Yes,0.0
RMM2C1-56,17,0,Yes,0.0
RMM2C1-58,17,89,Yes,0.0
RMM2-C2,17,89,Yes,0.0
RMM2C2-56,17,89,Yes,0.0
RMM2-C58,17,89,Yes,0.0
RMM2-D,17,39,Yes,0.0
RMM62,17,129,Yes,0.0
RMM62-C,17,48,Yes,0.0
RMM62-C2,17,129,Yes,0.0
RMM62-C4,17,129,Yes,0.0
RNEW,17,89,Yes,0.0
RNEW741,17,209,Yes,0.0
RNEW742,17,209,Yes,0.0
RNEWASS,17,89,Yes,0.0
RNEWP739,17,0,Yes,0.0
RNEWP740175,17,209,Yes,0.0
RNEWP741176,17,0,Yes,0.0
RNEWP742,17,209,Yes,0.0
RNEWP742198,17,0,Yes,0.0
RNEWP744176,17,209,Yes,0.0
RNEWP744199,17,209,Yes,0.0
RNI,17,0,Yes,0.0
RNS,17,2,Yes,0.0
ROZZC-40-25,17,129,Yes,0.0
RPAN125-46,17,0,Yes,0.0
RREG726304-56,17,189,Yes,0.0
RREGASS,17,0,Yes,0.0
RRF,17,0,Yes,0.0
RSAM821,17,51,Yes,0.0
